mdb_id,name,wahlkreis_id,wahlkreis_name,fraktion,url,geburtsdatum,partei,mandatsart,img_url
1578,"Hunko, Andrej",87,Aachen I,Gruppe BSW,https://www.bundestag.de/abgeordnete/biografien/H/hunko_andrej-857404,29.09.1963,BSW,Landesliste,https://www.bundestag.de/resource/image/864332/3x4/284/379/c476908221071f9f8aa2c38784db794/397CD4CA52F15275DE92E2A7B80677BF/hunko_andrej_gross.jpg
2404,"Huy, Gerrit",226,Weilheim,AfD,https://www.bundestag.de/abgeordnete/biografien/H/huy_gerrit-860640,13.05.1953,AfD,Landesliste,https://www.bundestag.de/resource/image/865940/3x4/284/379/7672bbbf0a7700f42bf6de75c9dff4ff/ADBF2447453CD0FF5D5641142E7C3EBA/huy_gerrit.jpg
2125,"in der Beek, Olaf",140,Bochum I,FDP,https://www.bundestag.de/abgeordnete/biografien/I/in_der_beek_olaf-857498,,,,https://www.bundestag.de/resource/image/864946/3x4/284/379/724d5a0e06562a6b02dafd495b69adb5/7CEAD412E0E4FEE69E502FD4A3C5776F/in_der_beek_olaf_gross.jpg
1839,"Irlstorfer, Erich",214,Freising,CDU/CSU,https://www.bundestag.de/abgeordnete/biografien/I/irlstorfer_erich-857500,27.05.1970,CSU,Direktwahl,https://www.bundestag.de/resource/image/864944/3x4/284/379/82625a63e103683b76052356e31d4b70/906A0A424F8AFDE5E04CE0624C94FBDE/irlstorfer_erich_gross.png
2127,"Jacobi, Fabian",93,Köln I,AfD,https://www.bundestag.de/abgeordnete/biografien/J/jacobi_fabian-857514,19.06.1973,AfD,Landesliste,https://www.bundestag.de/resource/image/864824/3x4/284/379/27b86302f9f29e03a6f825d7e6041da2/79614C2F688CA0F4D7F426DDF4214EE6/jacobi_fabian_gross.jpg
1840,"Janecek, Dieter",220,München-West/Mitte,Bündnis 90/Die Grünen,https://www.bundestag.de/abgeordnete/biografien/J/janecek_dieter-857506,25.05.1976,BÜNDNIS 90/DIE GRÜNEN,Landesliste,https://www.bundestag.de/resource/image/864830/3x4/284/379/6561bedf0440e271362b96a30198fb64/F1E1D04FFB1615F37D7B1C31BD085D74/janecek_dieter_gross.jpg
2405,"Janich, Steffen",158,Sächsische Schweiz-Osterzgebirge,AfD,https://www.bundestag.de/abgeordnete/biografien/J/janich_steffen-860662,22.01.1971,AfD,Direktwahl,https://www.bundestag.de/resource/image/871152/3x4/284/379/9233132116bafcee3956083a1b57b829/2BA48E4C7DCC4265E310E854CB9D4EA4/janich_steffen_gross.jpg
2406,"Janssen, Anne",26,Friesland – Wilhelmshaven – Wittmund,CDU/CSU,https://www.bundestag.de/abgeordnete/biografien/J/janssen_anne-860798,31.08.1982,CDU,Landesliste,https://www.bundestag.de/resource/image/862154/3x4/284/379/b73ddfa07f84d316e44e25b8eb148689/9638752030BF81F339AA4FEF48719837/janssen_anne.jpg
1738,"Jarzombek, Thomas",106,Düsseldorf I,CDU/CSU,https://www.bundestag.de/abgeordnete/biografien/J/jarzombek_thomas-857510,28.04.1973,CDU,Direktwahl,https://www.bundestag.de/resource/image/864822/3x4/284/379/e21eb57e07f9c84ac568504186910a6a/C43D7752A8AB948090E3E5E06CA1D3A1/jarzombek_thomas_gross.jpg
2128,"Jensen, Gyde",2,Nordfriesland – Dithmarschen Nord,FDP,https://www.bundestag.de/abgeordnete/biografien/J/jensen_gyde-857518,14.08.1989,FDP,Landesliste,https://www.bundestag.de/resource/image/864832/3x4/284/379/603b3c8b5ea4edba9fafa9554e647599/41D117D0AEEF1979B94DD44C06A90661/jensen_gyde_bild.jpg
2129,"Jongen, Dr. Marc",266,Neckar-Zaber,AfD,https://www.bundestag.de/abgeordnete/biografien/J/jongen_marc-857508,23.05.1968,AfD,Landesliste,
1433,"Jung, Andreas",287,Konstanz,CDU/CSU,https://www.bundestag.de/abgeordnete/biografien/J/jung_andreas-857502,13.05.1975,CDU,Direktwahl,https://www.bundestag.de/resource/image/864818/3x4/284/379/dae1e4ae15d9602b6bb36bfbb8399f32/84A0A2E87B386C6CD9373BFF08BC59EE/jung_andreas_gross.jpg
1845,"Junge, Frank",13,Ludwigslust-Parchim II – Nordwestmecklenburg II – Landkreis Rostock I,SPD,https://www.bundestag.de/abgeordnete/biografien/J/junge_frank-857516,05.05.1967,SPD,Direktwahl,https://www.bundestag.de/resource/image/864834/3x4/284/379/af9731ddd83f6fb1ecea0c215a128161/FCE2079949CD04800659442D50A6825C/junge_frank_gross.jpg
1434,"Juratovic, Josip",267,Heilbronn,SPD,https://www.bundestag.de/abgeordnete/biografien/J/juratovic_josip-857504,15.01.1959,SPD,Landesliste,https://www.bundestag.de/resource/image/864828/3x4/284/379/60b6a089fd16d4a7a7ceb02e42c4530/E3A962CB8EBA92F0B4EF6B07884B3AAF/juratovic_josip_gross.jpg
2407,"Jurisch, Dr. Ann-Veruschka",287,Konstanz,FDP,https://www.bundestag.de/abgeordnete/biografien/J/jurisch_ann-860692,10.01.1972,FDP,Landesliste,https://www.bundestag.de/resource/image/862568/3x4/284/379/3dbd98c5cca5e3fe834b0e4280739426/36C083F71D0961D4F09ABF11DD94F64C/jurisch_ann-veruschka.jpg
1551,"Kaczmarek, Oliver",144,Unna I,SPD,https://www.bundestag.de/abgeordnete/biografien/K/kaczmarek_oliver-863312,08.08.1970,SPD,Direktwahl,https://www.bundestag.de/resource/image/864678/3x4/284/379/d4f3b9275e6511b6706cfce883d4494e/12BC057F08133EC1DB7AA52DB5E7C9C5/kaczmarek_oliver_gross.jpg
2408,"Kaddor, Lamya",115,Duisburg I,Bündnis 90/Die Grünen,https://www.bundestag.de/abgeordnete/biografien/K/kaddor_lamya-860914,11.06.1978,BÜNDNIS 90/DIE GRÜNEN,Landesliste,https://www.bundestag.de/resource/image/865516/3x4/284/379/8232414171927fed6ec02ebf43c14fd0/D64461ABA79F09F442037BEB4D8675EC/kaddor_lamya.jpg
2132,"Kaiser, Elisabeth",194,Gera – Greiz – Altenburger Land,SPD,https://www.bundestag.de/abgeordnete/biografien/K/kaiser_elisabeth-863132,04.03.1987,SPD,Landesliste,https://www.bundestag.de/resource/image/864680/3x4/284/379/7b1dbef28b408d77c83bd090cb64366e/D2715428CB7543FC2AA6AC2A49DAA1A0/kaiser_elisabeth_gross.jpg
2134,"Kappert-Gonther, Dr. Kirsten",54,Bremen I,Bündnis 90/Die Grünen,https://www.bundestag.de/abgeordnete/biografien/K/kappert-gonther_kirsten-857550,03.11.1966,BÜNDNIS 90/DIE GRÜNEN,Landesliste,https://www.bundestag.de/resource/image/864682/3x4/284/379/235965a8d98c342711d8b9b121160f29/1844E193F18855680F33E290F49FE579/kappert_gonther_kirsten_gross.jpg
2409,"Karaahmetoğlu, Macit",265,Ludwigsburg,SPD,https://www.bundestag.de/abgeordnete/biografien/K/karaahmetoglu_macit-860182,11.07.1968,SPD,Landesliste,https://www.bundestag.de/resource/image/862918/3x4/284/379/21554f92c6621b7637137306f21fe4d8/79BD5FD143D9353549780A0FD200DDE1/karaahmetoglu_macit_bild.jpg
1851,"Karliczek, Anja",128,Steinfurt III,CDU/CSU,https://www.bundestag.de/abgeordnete/biografien/K/karliczek_anja-857544,29.04.1971,CDU,Direktwahl,https://www.bundestag.de/resource/image/864684/3x4/284/379/801c8dce2f29e7f00972217ec28da28/E15AF90F67C85AC400E93C35CBF2B252/karliczek_anja_gross.jpg
2410,"Kasper, Carlos",163,Chemnitzer Umland – Erzgebirgskreis II,SPD,https://www.bundestag.de/abgeordnete/biografien/K/kasper_carlos-861280,03.09.1994,SPD,Landesliste,https://www.bundestag.de/resource/image/862170/3x4/284/379/4f624c4241a9630d04a7bec90b988bcc/E29320AB4D0574B4E54387FC91E95558/kasper_carlos_bild.jpg
2411,"Kassautzki, Anna",15,Vorpommern-Rügen – Vorpommern-Greifswald I,SPD,https://www.bundestag.de/abgeordnete/biografien/K/kassautzki_anna-860822,25.12.1993,SPD,Direktwahl,https://www.bundestag.de/resource/image/862172/3x4/284/379/f231b3f1f634e575b43ba750d612fbb1/A98B409ACD05E7BC007AF59FE3E0A964/kassautzki_anna.png
1853,"Katzmarek, Gabriele",273,Rastatt,SPD,https://www.bundestag.de/abgeordnete/biografien/K/katzmarek_gabriele-857596,08.07.1960,SPD,Landesliste,https://www.bundestag.de/resource/image/864650/3x4/284/379/234fe134ed5e8a93e799c0076a0f5f08/177413791A57E09FBC0881B3ABD17E27/katzmarek_gabriele_gross.jpg
2412,"Kaufmann, Dr. Malte",274,Heidelberg,AfD,https://www.bundestag.de/abgeordnete/biografien/K/kaufmann_malte-860720,14.12.1976,AfD,Landesliste,https://www.bundestag.de/resource/image/862174/3x4/284/379/4d617b38b9a60aa7767ddb10a1cc9026/AAC78275F4A0D2D6B37E4E8E625000CD/kaufmann_malte.jpg
2413,"Kaufmann, Prof. Dr.-Ing. habil. Michael",195,Saalfeld-Rudolstadt – Saale-Holzland-Kreis – Saale-Orla-Kreis,AfD,https://www.bundestag.de/abgeordnete/biografien/K/kaufmann_michael-860722,,,,https://www.bundestag.de/resource/image/862176/3x4/284/379/e2fb0ff042f820f139f266afa97d4a70/FBD9D873908D543D4EE9A028BFDD2CA2/kaufmann_michael.jpg
1720,"Kaufmann, Dr. Stefan",258,Stuttgart I,CDU/CSU,https://www.bundestag.de/abgeordnete/biografien/K/kaufmann_stefan-857590,21.08.1969,CDU,Landesliste,https://www.bundestag.de/resource/image/985578/3x4/284/379/60761b1e893b3c17011d48131ee14902/BC0C69BFEB5015CB826D15C531BE48C8/kaufmann_stefan_gross.jpg
2415,"Kellner, Michael",57,Uckermark – Barnim I,Bündnis 90/Die Grünen,https://www.bundestag.de/abgeordnete/biografien/K/kellner_michael-860560,08.05.1977,BÜNDNIS 90/DIE GRÜNEN,Landesliste,https://www.bundestag.de/resource/image/862178/3x4/284/379/3bed10aad91676985d486a851afd639e/0F0C9A4DBB179A5F9ACAD3B99C2B5519/kellner_michael.jpg
1996,"Kemmer, Ronja",291,Ulm,CDU/CSU,https://www.bundestag.de/abgeordnete/biografien/K/kemmer_ronja-857538,03.05.1989,CDU,Direktwahl,https://www.bundestag.de/resource/image/864654/3x4/284/379/29a332533021a4bdb74aca336b580906/B0667A466F6A6F6735A61861793CCFC5/kemmer_ronja_bild.jpg
2416,"Kersten, Dr. Franziska",67,Börde – Jerichower Land,SPD,https://www.bundestag.de/abgeordnete/biografien/K/kersten_franziska-861316,19.12.1968,SPD,Direktwahl,https://www.bundestag.de/resource/image/873858/3x4/284/379/6292b98d81fe1609ee26cd996f686868/FD0C0C1630802283206CAF53B58E1FC4/kersten_franziska.jpg
1557,"Keul, Katja",40,Nienburg II – Schaumburg,Bündnis 90/Die Grünen,https://www.bundestag.de/abgeordnete/biografien/K/keul_katja-857546,30.11.1969,BÜNDNIS 90/DIE GRÜNEN,Landesliste,https://www.bundestag.de/resource/image/864686/3x4/284/379/93845e3a9151a8542ab01f1154ecbf09/C5DF6CA34E1ABE8C94A703A34A5FEBB4/keul_katja_gross.jpg
2139,"Keuter, Stefan",120,Essen III,AfD,https://www.bundestag.de/abgeordnete/biografien/K/keuter_stefan-857560,19.08.1972,AfD,Landesliste,https://www.bundestag.de/resource/image/864646/3x4/284/379/c16318707ce0f48a492e3ae731fde35c/94881A668D9ED9F76BFD2C52D57000B4/keuter_stefan_gross.jpg
2417,"Khan, Misbah",,,Bündnis 90/Die Grünen,https://www.bundestag.de/abgeordnete/biografien/K/khan_misbah-861222,04.12.1989,BÜNDNIS 90/DIE GRÜNEN,Landesliste,https://www.bundestag.de/resource/image/862180/3x4/284/379/25c2d252374a6431100726101ef6523d/589E709E062F753933F0427DE8CF634F/khan_misbah.jpg
1567,"Kiesewetter, Roderich",270,Aalen – Heidenheim,CDU/CSU,https://www.bundestag.de/abgeordnete/biografien/K/kiesewetter_roderich-857588,11.09.1963,CDU,Direktwahl,https://www.bundestag.de/resource/image/864688/3x4/284/379/e24a69365808bad047240f9c478e591/8457EBE83E55C5B3A9499BD6DA296923/kiesewetter_roderich_gross.jpg
2140,"Kießling, Michael",224,Starnberg – Landsberg am Lech,CDU/CSU,https://www.bundestag.de/abgeordnete/biografien/K/kiessling_michael-857602,29.05.1973,CSU,Direktwahl,https://www.bundestag.de/resource/image/864662/3x4/284/379/64337af7260e28cdb391ad2c72be12dc/FB44D03CD82D0A44BCC12400C6304D03/kiessling_michael_gross.jpg
1709,"Kindler, Sven-Christian",42,Stadt Hannover II,Bündnis 90/Die Grünen,https://www.bundestag.de/abgeordnete/biografien/K/kindler_sven_christian-857556,14.02.1985,BÜNDNIS 90/DIE GRÜNEN,Landesliste,https://www.bundestag.de/resource/image/864656/3x4/284/379/e145972ec16f931be4c967d70f23ca53/849324A1A68192B2162F2AFECC427599/kindler_sven_gross.jpg
1855,"Kippels, Dr. Georg",91,Rhein-Erft-Kreis I,CDU/CSU,https://www.bundestag.de/abgeordnete/biografien/K/kippels_georg-857584,21.09.1959,CDU,Direktwahl,https://www.bundestag.de/resource/image/864658/3x4/284/379/70c5aaf8ca86605680598e0da9ca596/1C53B41648D4F08C5192738356A67103/kippels_georg_gross.jpg
2418,"Kleebank, Helmut",78,Berlin-Spandau – Charlottenburg Nord,SPD,https://www.bundestag.de/abgeordnete/biografien/K/kleebank_helmut-861504,18.11.1964,SPD,Direktwahl,https://www.bundestag.de/resource/image/862182/3x4/284/379/5428e8498b806030cc55a464f2547abd/C153C36C2F9D8979A6BFBE394ADFD220/kleebank_helmut.jpg
2141,"Klein, Karsten",247,Aschaffenburg,FDP,https://www.bundestag.de/abgeordnete/biografien/K/klein_karsten-857608,02.12.1977,FDP,Landesliste,https://www.bundestag.de/resource/image/864660/3x4/284/379/cfc8ad2bac138dc5134cae3b60b94f56/DB0B520C64794BAF481C6BA366EC0E69/klein_karsten_gross.jpg
2419,"Klein, Dr. Ottilie",75,Berlin-Mitte,CDU/CSU,https://www.bundestag.de/abgeordnete/biografien/K/klein_ottilie-860522,14.02.1984,CDU,Landesliste,https://www.bundestag.de/resource/image/862188/3x4/284/379/eecd884b60a3f11cc3815c657ae0b100/C048D156FC9EC08E5EF1FC952A9215A4/klein_ottilie.jpg
1640,"Klein, Volkmar",148,Siegen-Wittgenstein,CDU/CSU,https://www.bundestag.de/abgeordnete/biografien/K/klein_volkmar-857570,13.01.1960,CDU,Direktwahl,https://www.bundestag.de/resource/image/864666/3x4/284/379/19428b41044512d8b3185a41ee86833a/DFB10800EB74276A5D94163AE24D71E6/klein_volkmar_gross.jpg
1580,"Klein-Schmeink, Maria",129,Münster,Bündnis 90/Die Grünen,https://www.bundestag.de/abgeordnete/biografien/K/klein_schmeink_maria-857558,06.01.1958,BÜNDNIS 90/DIE GRÜNEN,Direktwahl,https://www.bundestag.de/resource/image/864668/3x4/284/379/b640dcc85a3e7d8c902ecafd6c1ed66a/736616F30EC36DEF1FCC17EFA0AA0E66/klein_schmeink_maria_gross.jpg
2142,"Kleinwächter, Norbert",,,AfD,https://www.bundestag.de/abgeordnete/biografien/K/kleinwaechter_norbert-857576,22.02.1986,AfD,Landesliste,https://www.bundestag.de/resource/image/864670/3x4/284/379/7be7c3de343832872fe35c2bf6eebbf1/2AB23B75CA15EA7A855DFA553A7D84BB/kleinwaechter_norbert_gross.jpg
2420,"Klinck, Dr. Kristian",6,Plön – Neumünster,SPD,https://www.bundestag.de/abgeordnete/biografien/K/klinck_kristian-861384,19.04.1979,SPD,Direktwahl,https://www.bundestag.de/resource/image/869034/3x4/284/379/89913974611ea17fd9aa451ad46a383f/959A46CB29120E6212210908DE1F136E/klinck_kristiian.jpg
1374,"Klingbeil, Lars",35,Rotenburg I – Heidekreis,SPD,https://www.bundestag.de/abgeordnete/biografien/K/klingbeil_lars-857600,23.02.1978,SPD,Direktwahl,https://www.bundestag.de/resource/image/864672/3x4/284/379/53f3d17c2c2db1bc8e1ae2aaaab24b6c/95C3CEAE6D1668319BDD6DFDC7244AD3/klingbeil_lars_bild.jpg
2421,"Klöckner, Julia",201,Kreuznach,CDU/CSU,https://www.bundestag.de/abgeordnete/biografien/K/kloeckner_julia-861140,16.12.1972,CDU,Landesliste,https://www.bundestag.de/resource/image/867456/3x4/284/379/b1642784c73b8f4f788bf260c7b96154/E53F18C138464464A1F4078D9A0113F9/kloeckner_julia.jpg
2422,"Klose, Annika",75,Berlin-Mitte,SPD,https://www.bundestag.de/abgeordnete/biografien/K/klose_annika-860418,24.06.1992,SPD,Landesliste,https://www.bundestag.de/resource/image/862984/3x4/284/379/9c74e095fccaab82cb8327e1ff0f20df/8C42115D6277829F8FA9F936E7F00AC4/klose_annika.jpg
2145,"Kluckert, Daniela",76,Berlin-Pankow,FDP,https://www.bundestag.de/abgeordnete/biografien/K/kluckert_daniela-857594,22.12.1980,FDP,Landesliste,https://www.bundestag.de/resource/image/864674/3x4/284/379/b9cb19803a64b7f19d34f8d09c0b98d8/10016912331CCCD103D6F16DE199D162/kluckert_daniela_katrin_gross.jpg
2423,"Klüssendorf, Tim",11,Lübeck,SPD,https://www.bundestag.de/abgeordnete/biografien/K/kluessendorf_tim-861362,16.08.1991,SPD,Direktwahl,https://www.bundestag.de/resource/image/870122/3x4/284/379/15b047d31b98d7452bae7a4d485da43b/BEFA0C0ADACA8116D867AFBDF42425B6/kluessendorf_tim_bild.jpg
1730,"Knoerig, Axel",33,Diepholz – Nienburg I,CDU/CSU,https://www.bundestag.de/abgeordnete/biografien/K/knoerig_axel-857578,01.03.1967,CDU,Direktwahl,https://www.bundestag.de/resource/image/864676/3x4/284/379/afd9e22b09dbf5c5830fe59ad56150c6/9733A9EC2614527D60E3A562CE82B468/knoerig_axel_gross.jpg
1734,"Kober, Pascal",289,Reutlingen,FDP,https://www.bundestag.de/abgeordnete/biografien/K/kober_pascal-857540,03.07.1971,FDP,Landesliste,https://www.bundestag.de/resource/image/864620/3x4/284/379/9f22ab5767c475e8881bbb16648ac873/33814FA5521E3B77331641E4E4047C42/kober_pascal_gross.jpg
2146,"Köhler, Dr. Lukas",220,München-West/Mitte,FDP,https://www.bundestag.de/abgeordnete/biografien/K/koehler_lukas-857606,20.08.1986,FDP,Landesliste,https://www.bundestag.de/resource/image/864690/3x4/284/379/38aa234b3517f027dfd4675c39c2ee3c/DA0F3FADDE6D56841B378B3403A05D88/koehler_lukas_gross.jpg
2424,"König, Anne",126,Borken II,CDU/CSU,https://www.bundestag.de/abgeordnete/biografien/K/koenig_anne-861538,04.12.1984,CDU,Direktwahl,https://www.bundestag.de/resource/image/862220/3x4/284/379/2213804b2964b164681c890ffeb5b56d/D9218C44D7AF7B883CFCD737DA186362/konig_anne.jpg
2148,"König, Jörn",41,Stadt Hannover I,AfD,https://www.bundestag.de/abgeordnete/biografien/K/koenig_joern-857604,29.10.1967,AfD,Landesliste,https://www.bundestag.de/resource/image/864692/3x4/284/379/a098ac1817f08a116c69b230175ee2e3/339135CAB5A8E08778818FC0A4B70FBA/koenig_joern_gross.jpg
1441,"Koeppen, Jens",57,Uckermark – Barnim I,CDU/CSU,https://www.bundestag.de/abgeordnete/biografien/K/koeppen_jens-857548,27.09.1962,CDU,Landesliste,https://www.bundestag.de/resource/image/864694/3x4/284/379/ef2a1126af7aaabbf1d9f8365e7de0d4/BD6E672A3E7B308DE602FD5C5685637C/koeppen_jens_gross.jpg
1860,"Körber, Carsten",165,Zwickau,CDU/CSU,https://www.bundestag.de/abgeordnete/biografien/K/koerber_carsten-857574,11.06.1979,CDU,Landesliste,https://www.bundestag.de/resource/image/864696/3x4/284/379/5c7a3bea9f2755ac29c7c45f674b63c6/BE617A125A59CD69046CFB09473C81BF/koerber_carsten_gross.jpg
1368,"Kofler, Dr. Bärbel",225,Traunstein,SPD,https://www.bundestag.de/abgeordnete/biografien/K/kofler_baerbel-857572,24.05.1967,SPD,Landesliste,https://www.bundestag.de/resource/image/864698/3x4/284/379/9b5a45ef27e844aabd3dc8dfad032ce2/B2A8345665CDD3B88BC704E189EB142A/kofler_baerbel_gross.jpg
2147,"Komning, Enrico",16,Mecklenburgische Seenplatte I – Vorpommern-Greifswald II,AfD,https://www.bundestag.de/abgeordnete/biografien/K/komning_enrico-857566,06.08.1968,AfD,Landesliste,https://www.bundestag.de/resource/image/864634/3x4/284/379/9a340b956e56e9665635d26b51e437d9/270DC89C1111593203FC93EC73F85FEB/komning_enrico_gross.jpg
2149,"Konrad, Carina",200,Mosel/Rhein-Hunsrück,FDP,https://www.bundestag.de/abgeordnete/biografien/K/konrad_carina-857568,19.09.1982,FDP,Landesliste,https://www.bundestag.de/resource/image/864700/3x4/284/379/10f31e45e3f55761a5e8080a95c5632c/801B484F8B9D28126C4C222D3AA60584/konrad_carina_gross.jpg
1859,"Koob, Markus",176,Hochtaunus,CDU/CSU,https://www.bundestag.de/abgeordnete/biografien/K/koob_markus-857592,05.12.1977,CDU,Direktwahl,https://www.bundestag.de/resource/image/864644/3x4/284/379/88845dd20647c23590827de08e0d2d5/114E7BFD4391F20929D5D83906215777/koob_markus_gross.jpg
2425,"Kopf, Chantal",281,Freiburg,Bündnis 90/Die Grünen,https://www.bundestag.de/abgeordnete/biografien/K/kopf_chantal-860140,20.03.1995,BÜNDNIS 90/DIE GRÜNEN,Direktwahl,https://www.bundestag.de/resource/image/862196/3x4/284/379/7e6ef297994f72f41942abcbda2d7884/C133C76385B5702DF55B0705EDEBFBDA/kopf_chantal.jpg
1442,"Korte, Jan",71,Anhalt,Gruppe Die Linke,https://www.bundestag.de/abgeordnete/biografien/K/korte_jan-857580,05.04.1977,DIE LINKE.,Landesliste,https://www.bundestag.de/resource/image/864642/3x4/284/379/14062fb9f6b3b33fca439538255f5cc8/0375D8FFE448BF3F4E901CFEC57C1B9D/korte_jan_gross.jpg
2426,"Koß, Simona",59,Märkisch-Oderland – Barnim II,SPD,https://www.bundestag.de/abgeordnete/biografien/K/koss_simona-860480,09.06.1961,SPD,Direktwahl,https://www.bundestag.de/resource/image/865584/3x4/284/379/45e635765ff8f5121356ac19ce0adb07/9B87BAE99E91B06D7C585B5DAFB4C81B/koss_simona_gross.jpg
2151,"Kotré, Steffen",62,Dahme-Spreewald – Teltow-Fläming III – Oberspreewald-Lausitz I,AfD,https://www.bundestag.de/abgeordnete/biografien/K/kotre_steffen-857630,29.04.1971,AfD,Landesliste,https://www.bundestag.de/resource/image/864640/3x4/284/379/c58b7a49798c68d08864e6127bf91842/C644DA79670253920A1FBFA323F33C12/kotre_steffen_gross.jpg
2427,"Krämer, Philip",187,Odenwald,Bündnis 90/Die Grünen,https://www.bundestag.de/abgeordnete/biografien/K/kraemer_philip-860734,29.02.1992,BÜNDNIS 90/DIE GRÜNEN,Landesliste,https://www.bundestag.de/resource/image/862214/3x4/284/379/f803498506c2295635548ad213269986/4B7427F06FEE94486820FFF8C57D6195/kraemer_philip_bild.jpg
2428,"Kraft, Laura",148,Siegen-Wittgenstein,Bündnis 90/Die Grünen,https://www.bundestag.de/abgeordnete/biografien/K/kraft_laura-860960,01.12.1990,BÜNDNIS 90/DIE GRÜNEN,Landesliste,https://www.bundestag.de/resource/image/863294/3x4/284/379/d806c7cb8902f51546773d9a5ce77c6d/8AAFEFB0952C0305AC20D54ACA869F5B/kraft_laura.jpg
2152,"Kraft, Dr. Rainer",253,Augsburg-Land,AfD,https://www.bundestag.de/abgeordnete/biografien/K/kraft_rainer-857626,08.01.1974,AfD,Landesliste,https://www.bundestag.de/resource/image/864638/3x4/284/379/f3ac1e83e4e2113fef869e85cf779656/36EE65C35414E86D8B2E9C485A8EAC25/kraft_rainer_gross.jpg
1050,"Kramme, Anette",237,Bayreuth,SPD,https://www.bundestag.de/abgeordnete/biografien/K/kramme_anette-857618,10.10.1967,SPD,Landesliste,https://www.bundestag.de/resource/image/864636/3x4/284/379/824bb738c31d56bb06c29b3b0be730ac/F66A58E73DB35CC4BAB3D5B6770CFB5D/kramme_anette_gross.jpg
2429,"Kreiser, Dunja",49,Salzgitter – Wolfenbüttel,SPD,https://www.bundestag.de/abgeordnete/biografien/K/kreiser_dunja-860868,27.06.1971,SPD,Direktwahl,https://www.bundestag.de/resource/image/863308/3x4/284/379/f5f7066b3d16d2c71e028f5be88c3f87/004D68C6E48A47DB2AA82567C328317B/kreiser_dunja.jpg
2602,"Kretz, Jürgen",277,Rhein-Neckar,Bündnis 90/Die Grünen,https://www.bundestag.de/abgeordnete/biografien/K/kretz_juergen-860178,07.06.1982,BÜNDNIS 90/DIE GRÜNEN,Landesliste,https://www.bundestag.de/resource/image/862206/3x4/284/379/2652d3d49e0c4278673976cc7773a9ac/AD78FB2D65887FDC3D39B46F8246D620/kretz_jurgen.jpg
