mdb_id,ausschuss_id,funktion
1921,a14,stv.M.
1923,a14,
2601,a14,
1314,a14,
2000,a14,
1924,a14,
2590,a14,
2516,a14,
2226,a14,
1270,a14,
2517,a14,
2518,a14,
2519,a14,
1488,a14,
2520,a14,
2521,a14,
2522,a14,
1926,a14,
1927,a14,
2523,a14,
1492,a14,
1928,a14,
2227,a14,
2524,a14,
1929,a14,
2525,a14,
2526,a14,
2230,a14,
1932,a14,stv.M.
2527,a14,
2528,a14,
2231,a14,
2232,a14,
1097,a14,
2529,a14,
2234,a14,o.M.
1706,a14,
1602,a14,
2530,a14,
2531,a14,
2235,a14,
2532,a14,
2237,a14,
2238,a14,
2533,a14,
2534,a14,
2535,a14,
2241,a14,
1936,a14,o.M.
2536,a14,
1500,a14,
1704,a14,stv.M.
1938,a14,
1501,a14,
2243,a14,
2538,a14,
1584,a14,
2539,a14,
2244,a14,
2540,a14,
2541,a14,
2542,a14,
2245,a14,S
1333,a14,
2246,a14,
1502,a14,stv.M.
1680,a14,
2543,a14,
1940,a14,S
1210,a14,
2544,a14,
2250,a14,
2545,a14,
2251,a14,
1943,a14,stv.M.
2252,a14,
1944,a14,o.M.
2253,a14,
2547,a14,
1945,a14,
1946,a14,
2548,a14,
2255,a14,
1949,a14,
2549,a14,
1341,a14,
2550,a14,
1632,a14,
2551,a14,
2552,a14,
2553,a14,o.M.
2256,a14,
2257,a14,
1597,a14,stv.M.
2259,a14,
813,a14,stv.M.
1536,a14,
2554,a14,
2555,a14,stv.M.
2515,a14,
2262,a14,
1954,a14,
2263,a14,
2556,a14,
2264,a14,
2557,a14,o.M.
2265,a14,
1955,a14,
2266,a14,
1596,a14,
2267,a14,
1271,a14,
1956,a14,stv.M.
2558,a14,
1757,a14,
2269,a14,
1510,a14,
1957,a14,
2559,a14,stv.M.
2560,a14,
2015,a14,
2561,a14,
2270,a14,S
2562,a14,
2271,a14,
1958,a14,
1512,a14,
1960,a14,
2272,a14,
2286,a14,
1964,a14,
1725,a14,
1570,a14,S
2563,a14,
2594,a14,
2273,a14,
1723,a14,
2564,a14,
2565,a14,
1610,a14,
2566,a14,
2567,a14,o.M.
861402,a14,
2568,a14,
2569,a14,
1756,a14,stv.M.
1180,a14,
1968,a14,
2276,a14,
2570,a14,
2571,a14,
2277,a14,
2293,a14,
1971,a14,
2572,a14,o.M.
2573,a14,
1690,a14,
2574,a14,
2575,a14,
2278,a14,stv.M.
1973,a14,stv.M.
2279,a14,
1974,a14,
1130,a14,
2280,a14,
2576,a14,
1975,a14,
2281,a14,
2144,a14,
1135,a14,
1519,a14,
2577,a14,
2578,a14,
2283,a14,
2579,a14,
2580,a14,
2284,a14,
2581,a14,
2582,a14,o.M.
2583,a14,
2584,a14,
1980,a14,
1984,a14,o.M.
2585,a14,O.
2285,a14,
1985,a14,
1990,a14,
2586,a14,
2587,a14,
2588,a14,
2314,a08,
2315,a08,
2316,a08,
2317,a08,
2318,a08,
2319,a08,
2019,a08,
2320,a08,
2321,a08,
2322,a08,
1769,a08,
2020,a08,
2021,a08,
2022,a08,
1771,a08,
2323,a08,
1383,a08,
2324,a08,
1642,a08,
2325,a08,stv.M.
1773,a08,
1653,a08,
2326,a08,
2327,a08,
2328,a08,
2023,a08,
1774,a08,
1229,a08,
2329,a08,
1775,a08,
1776,a08,
2330,a08,
2331,a08,o.M.
2288,a08,
1385,a08,
2599,a08,
1297,a08,
973,a08,stv.M.
2593,a08,
1607,a08,
2025,a08,
2332,a08,
2026,a08,
2029,a08,
2335,a08,
2333,a08,
2334,a08,
2030,a08,
2441,a08,
2336,a08,
2337,a08,
2338,a08,
2032,a08,
2033,a08,
1558,a08,
2036,a08,
1566,a08,
1656,a08,
2339,a08,
2037,a08,
2340,a08,
2341,a08,
2038,a08,O.
2342,a08,
2313,a08,
2343,a08,
1394,a08,
2039,a08,
2040,a08,
2344,a08,stv.M.
1648,a08,stv.M.
2041,a08,
1785,a08,
1175,a08,V.
2043,a08,
2044,a08,
2045,a08,stv.M.
1619,a08,
2345,a08,
2046,a08,
1659,a08,
2047,a08,
2346,a08,
1701,a08,
2347,a08,
2299,a08,stv.M.
2048,a08,
2049,a08,o.M.
2589,a08,
2348,a08,o.M.
1661,a08,
2051,a08,
2053,a08,
2349,a08,
1787,a08,
2054,a08,
2055,a08,
2056,a08,
1264,a08,
2008,a08,
2057,a08,
2058,a08,
2059,a08,
2350,a08,
2305,a08,
1788,a08,stv.M.
2060,a08,
1398,a08,
1917,a08,
993,a08,
2351,a08,
2352,a08,stv.M.
1789,a08,
2353,a08,
2354,a08,
2355,a08,
2063,a08,o.M.
1791,a08,
1646,a08,
1288,a08,
2356,a08,stv.M.
2064,a08,
1792,a08,
1793,a08,
2357,a08,
2358,a08,
2066,a08,
1794,a08,
1750,a08,
2359,a08,
2360,a08,stv.M.
2361,a08,
2068,a08,
2362,a08,
2309,a08,
2363,a08,
2364,a08,
2365,a08,
2070,a08,
1406,a08,
2071,a08,o.M.
1797,a08,
2072,a08,o.M.
2073,a08,
1799,a08,
2366,a08,
2367,a08,
1800,a08,
1801,a08,stv.M.
2075,a08,
1335,a08,
2076,a08,
2368,a08,
2369,a08,
2596,a08,
2077,a08,
1583,a08,
1806,a08,
1195,a08,o.M.
2079,a08,
1011,a08,
1665,a08,
2082,a08,
2081,a08,
2371,a08,
2370,a08,
1649,a08,o.M.
2372,a08,
2373,a08,
2375,a08,
1808,a08,
2084,a08,
2374,a08,
1630,a08,
1408,a08,stv.M.
2376,a08,
2086,a08,stv.M.
1647,a08,
2377,a08,
1410,a08,o.M.
2378,a08,
2087,a08,stv.M.
1994,a08,
2467,a08,
2379,a08,
1020,a08,
2380,a08,
1616,a08,
2091,a08,
2381,a08,stv.M.
2382,a08,
2383,a08,
1155,a08,
763,a08,
1208,a08,
1269,a08,
2591,a08,
1412,a08,
2384,a08,
764,a08,
2093,a08,
1813,a08,
2385,a08,
1815,a08,stv.M.
2386,a08,
1176,a08,
167,a08,
1816,a08,o.M.
2387,a08,
2094,a08,
1324,a08,stv.V.
1817,a08,
1818,a08,
1637,a08,
1819,a08,o.M.
2096,a08,
1620,a08,
2388,a08,
1821,a08,
2389,a08,
1416,a08,
1822,a08,stv.M.
2099,a08,
1824,a08,
1825,a08,
2289,a08,
1030,a08,
1586,a08,
2390,a08,stv.M.
2101,a08,
1826,a08,
2391,a08,
2392,a08,
1989,a08,
2102,a08,
1760,a08,stv.M.
2393,a08,
2395,a08,
2394,a08,
2104,a08,
2105,a08,
2106,a08,o.M.
2396,a08,
2397,a08,
2110,a08,
2111,a08,
2605,a08,
1673,a08,
2398,a08,
2112,a08,
1538,a08,
1831,a08,
2114,a08,
2113,a08,
1674,a08,
2399,a08,o.M.
1832,a08,
2115,a08,
2116,a08,
1426,a08,
2604,a08,
2120,a08,
2121,a08,
1833,a08,
2400,a08,stv.M.
2401,a08,
2122,a08,
2123,a08,
2402,a08,
2403,a08,
217,a08,
1578,a08,
2404,a08,
2125,a08,
1839,a08,
2127,a08,
1840,a08,
2405,a08,
2406,a08,
1738,a08,
2128,a08,stv.M.
2129,a08,
1433,a08,
1845,a08,o.M.
1434,a08,
2407,a08,
1551,a08,
2408,a08,
2132,a08,
2134,a08,
2409,a08,
1851,a08,
2410,a08,
2411,a08,
1853,a08,
2412,a08,
2413,a08,stv.M.
1720,a08,
2415,a08,
1996,a08,
2416,a08,
1557,a08,
2139,a08,
2417,a08,
1567,a08,
2140,a08,
1709,a08,o.M.
1855,a08,
2418,a08,
2141,a08,O.
2419,a08,
1640,a08,stv.M.
1580,a08,
2142,a08,
2420,a08,
1374,a08,
2421,a08,
2422,a08,
2145,a08,
2423,a08,
1730,a08,
1734,a08,
2146,a08,
2424,a08,
2148,a08,
1441,a08,
1860,a08,o.M.
1368,a08,
2147,a08,
2149,a08,
1859,a08,
2425,a08,
1442,a08,
2426,a08,
2151,a08,
2427,a08,
2428,a08,
2152,a08,
1050,a08,
2429,a08,
2602,a08,
1344,a08,
1174,a08,
2430,a08,
2603,a08,
2431,a08,
2432,a08,
2154,a08,
2433,a08,
1327,a08,
2156,a08,
1329,a08,o.M.
2434,a08,
2435,a08,
1599,a08,
2436,a08,
2437,a08,
2438,a08,
1865,a08,o.M.
1451,a08,
1561,a08,
2159,a08,
2160,a08,
2161,a08,
2295,a08,
1453,a08,o.M.
1866,a08,
2439,a08,
1867,a08,
2440,a08,
1569,a08,
1869,a08,
2442,a08,o.M.
2443,a08,
2445,a08,o.M.
2444,a08,
2446,a08,
2447,a08,
2162,a08,
1872,a08,
2163,a08,
1752,a08,
2164,a08,stv.M.
1631,a08,
1196,a08,
1241,a08,O.
2449,a08,
2166,a08,
2167,a08,stv.M.
2450,a08,
1605,a08,
1243,a08,
2451,a08,
2452,a08,
2453,a08,
1621,a08,
1703,a08,
2454,a08,
2455,a08,
2290,a08,
1876,a08,
2456,a08,
2457,a08,stv.M.
2173,a08,
2174,a08,
2459,a08,
2302,a08,
2460,a08,
2461,a08,
1458,a08,
1601,a08,o.M.
1347,a08,
2463,a08,
2462,a08,
2464,a08,
2465,a08,
779,a08,
2595,a08,
2466,a08,
2468,a08,
2469,a08,
1882,a08,
2178,a08,stv.M.
2470,a08,
2471,a08,o.M.
1652,a08,stv.M.
1463,a08,
2472,a08,
1883,a08,
2473,a08,
1885,a08,
1625,a08,
2184,a08,
2474,a08,
2181,a08,
2183,a08,
2475,a08,
1718,a08,
2476,a08,
2477,a08,
2186,a08,
2187,a08,
1888,a08,
1469,a08,
2188,a08,
1470,a08,
2478,a08,
2479,a08,
2480,a08,
2190,a08,
1291,a08,
1556,a08,
2192,a08,
1889,a08,stv.M.
2194,a08,
1309,a08,
2481,a08,
2482,a08,stv.M.
2483,a08,
2195,a08,
2484,a08,
2196,a08,
2486,a08,
2485,a08,
2198,a08,
1077,a08,
2199,a08,
1622,a08,
1529,a08,
2487,a08,
2488,a08,stv.M.
1895,a08,
1898,a08,
1899,a08,
1735,a08,
2489,a08,
2201,a08,
1896,a08,O.
2202,a08,
1475,a08,
2490,a08,
2203,a08,
2491,a08,
1900,a08,
2492,a08,
2493,a08,o.M.
2494,a08,
1085,a08,
1571,a08,
2495,a08,
2496,a08,
2205,a08,
2206,a08,o.M.
2207,a08,
1991,a08,stv.M.
2498,a08,o.M.
2210,a08,
2499,a08,
2211,a08,
2500,a08,
2213,a08,
2214,a08,
1908,a08,
1909,a08,stv.M.
2215,a08,
1912,a08,
788,a08,
1913,a08,o.M.
1914,a08,
2501,a08,o.M.
1915,a08,
429,a08,
2502,a08,
2503,a08,
2216,a08,
2504,a08,
2505,a08,
2506,a08,
2218,a08,
1916,a08,
2220,a08,stv.M.
2507,a08,
1568,a08,o.M.
2221,a08,
1918,a08,
2508,a08,
2592,a08,
1484,a08,
1677,a08,
794,a08,
2509,a08,
1919,a08,O.
2510,a08,
2511,a08,
1920,a08,stv.M.
2512,a08,
1307,a08,
1093,a08,
2597,a08,
2222,a08,
2223,a08,
2513,a08,o.M.
2514,a08,
1713,a08,
1921,a08,
1923,a08,
2601,a08,
1314,a08,
2000,a08,
1924,a08,
2590,a08,
2516,a08,
2226,a08,
1270,a08,
2517,a08,
2518,a08,o.M.
2519,a08,O.
1488,a08,o.M.
2520,a08,
2521,a08,
2522,a08,
1926,a08,
1927,a08,
2523,a08,
1492,a08,
1928,a08,
2227,a08,o.M.
2524,a08,
1929,a08,
2525,a08,
2526,a08,
2230,a08,
1932,a08,
2527,a08,
2528,a08,
2231,a08,
2232,a08,stv.M.
1097,a08,
2529,a08,
2234,a08,
1706,a08,
1602,a08,
2530,a08,
2531,a08,
2235,a08,
2532,a08,
2237,a08,
2238,a08,
2533,a08,
2534,a08,
2535,a08,
2241,a08,
1936,a08,
2536,a08,
1500,a08,
1704,a08,
1938,a08,o.M.
1501,a08,
2243,a08,
2538,a08,
1584,a08,
2539,a08,
2244,a08,
2540,a08,
2541,a08,
2542,a08,
2245,a08,
1333,a08,
2246,a08,
1502,a08,stv.M.
1680,a08,
2543,a08,
1940,a08,
1210,a08,
2544,a08,
2250,a08,
2545,a08,
2251,a08,
1943,a08,o.M.
2252,a08,
1944,a08,
2253,a08,
2547,a08,
1945,a08,stv.M.
1946,a08,
2548,a08,
2255,a08,stv.M.
1949,a08,
2549,a08,stv.M.
1341,a08,
2550,a08,
1632,a08,
2551,a08,
2552,a08,stv.M.
2553,a08,
2256,a08,
2257,a08,
1597,a08,
2259,a08,
813,a08,
1536,a08,
2554,a08,stv.M.
2555,a08,
2515,a08,
2262,a08,
1954,a08,
2263,a08,
2556,a08,
2264,a08,stv.M.
2557,a08,
2265,a08,
1955,a08,o.M.
2266,a08,
1596,a08,
2267,a08,
1271,a08,stv.M.
1956,a08,
2558,a08,
1757,a08,
2269,a08,
1510,a08,
1957,a08,
2559,a08,
2560,a08,
2015,a08,o.M.
2561,a08,
2270,a08,
2562,a08,
2271,a08,
1958,a08,
1512,a08,
1960,a08,
2272,a08,
2286,a08,
1964,a08,
1725,a08,
1570,a08,
2563,a08,
2594,a08,
2273,a08,
1723,a08,
2564,a08,
2565,a08,
1610,a08,
2566,a08,
2567,a08,
861402,a08,
2568,a08,
2569,a08,
1756,a08,
1180,a08,
1968,a08,
2276,a08,
2570,a08,
2571,a08,
2277,a08,
2293,a08,
1971,a08,
2572,a08,
2573,a08,
1690,a08,
2574,a08,
2575,a08,
2278,a08,
1973,a08,
2279,a08,
1974,a08,
1130,a08,
2280,a08,o.M.
2576,a08,
1975,a08,
2281,a08,
2144,a08,
1135,a08,
1519,a08,
2577,a08,
2578,a08,
2283,a08,
2579,a08,
2580,a08,
2284,a08,
2581,a08,
2582,a08,
2583,a08,
2584,a08,
1980,a08,
1984,a08,
2585,a08,
2285,a08,
1985,a08,
1990,a08,
2586,a08,
2587,a08,
2588,a08,
2314,a04,
2315,a04,
2316,a04,
2317,a04,
2318,a04,
2319,a04,
2019,a04,
2320,a04,
2321,a04,stv.M.
2322,a04,
1769,a04,
2020,a04,
2021,a04,
2022,a04,o.M.
1771,a04,
2323,a04,
1383,a04,
2324,a04,
1642,a04,
2325,a04,
1773,a04,
1653,a04,
2326,a04,
2327,a04,
2328,a04,
2023,a04,
1774,a04,
1229,a04,
2329,a04,
1775,a04,
1776,a04,
2330,a04,o.M.
2331,a04,
2288,a04,
1385,a04,
2599,a04,
1297,a04,
973,a04,
2593,a04,
1607,a04,
2025,a04,
2332,a04,
2026,a04,o.M.
2029,a04,stv.M.
2335,a04,
2333,a04,
2334,a04,
2030,a04,stv.M.
2441,a04,stv.M.
2336,a04,stv.M.
2337,a04,
2338,a04,
2032,a04,stv.M.
2033,a04,
1558,a04,
2036,a04,
1566,a04,
1656,a04,
2339,a04,
2037,a04,
2340,a04,
2341,a04,
2038,a04,
2342,a04,
2313,a04,
2343,a04,
1394,a04,stv.M.
2039,a04,
2040,a04,
2344,a04,
1648,a04,
2041,a04,
1785,a04,
1175,a04,
2043,a04,
2044,a04,
2045,a04,
1619,a04,
2345,a04,o.M.
2046,a04,
1659,a04,
2047,a04,
2346,a04,
1701,a04,
2347,a04,
2299,a04,O.
2048,a04,
2049,a04,stv.M.
2589,a04,stv.M.
2348,a04,stv.M.
1661,a04,
2051,a04,
2053,a04,
2349,a04,
1787,a04,stv.V.
2054,a04,
2055,a04,
2056,a04,
1264,a04,
2008,a04,
2057,a04,
2058,a04,
2059,a04,S
2350,a04,
2305,a04,
1788,a04,
2060,a04,
1398,a04,
1917,a04,
993,a04,
2351,a04,o.M.
2352,a04,
1789,a04,
2353,a04,
2354,a04,
2355,a04,
2063,a04,
1791,a04,
1646,a04,
1288,a04,
2356,a04,
2064,a04,
1792,a04,
1793,a04,
2357,a04,
2358,a04,
2066,a04,
1794,a04,
1750,a04,
2359,a04,
2360,a04,o.M.
2361,a04,stv.M.
2068,a04,
2362,a04,stv.M.
2309,a04,O.
2363,a04,
2364,a04,
2365,a04,
2070,a04,
1406,a04,o.M.
2071,a04,
1797,a04,
2072,a04,
2073,a04,
1799,a04,
2366,a04,
2367,a04,
1800,a04,stv.M.
1801,a04,
2075,a04,
1335,a04,
2076,a04,
2368,a04,
2369,a04,o.M.
2596,a04,stv.M.
2077,a04,
1583,a04,
1806,a04,
1195,a04,
2079,a04,
1011,a04,
1665,a04,
2082,a04,
2081,a04,
2371,a04,
2370,a04,
1649,a04,
2372,a04,stv.M.
2373,a04,
2375,a04,
1808,a04,
2084,a04,
2374,a04,
1630,a04,
1408,a04,
2376,a04,
2086,a04,
1647,a04,
2377,a04,
1410,a04,stv.M.
2378,a04,
2087,a04,
1994,a04,
2467,a04,
2379,a04,
1020,a04,o.M.
2380,a04,
1616,a04,
2091,a04,
2381,a04,
2382,a04,
2383,a04,
1155,a04,
763,a04,
1208,a04,
1269,a04,
2591,a04,
1412,a04,
2384,a04,
764,a04,
2093,a04,
1813,a04,
2385,a04,stv.M.
1815,a04,
2386,a04,
1176,a04,
167,a04,
1816,a04,
2387,a04,
2094,a04,
1324,a04,
1817,a04,
1818,a04,stv.M.
1637,a04,
1819,a04,
2096,a04,stv.M.
1620,a04,
2388,a04,stv.M.
1821,a04,S
2389,a04,
1416,a04,
1822,a04,
2099,a04,stv.M.
1824,a04,o.M.
1825,a04,
2289,a04,
1030,a04,
1586,a04,stv.M.
2390,a04,
2101,a04,stv.M.
1826,a04,
2391,a04,
2392,a04,b.M.
1989,a04,
2102,a04,
1760,a04,
2393,a04,
2395,a04,
2394,a04,
2104,a04,o.M.
2105,a04,
2106,a04,
2396,a04,
2397,a04,
2110,a04,o.M.
2111,a04,
2605,a04,
1673,a04,
2398,a04,
2112,a04,
1538,a04,
1831,a04,
2114,a04,
2113,a04,
1674,a04,S
2399,a04,
1832,a04,
2115,a04,
2116,a04,
1426,a04,
2604,a04,
2120,a04,
2121,a04,
1833,a04,stv.M.
2400,a04,
2401,a04,
2122,a04,
2123,a04,
2402,a04,
2403,a04,
217,a04,
1578,a04,
2404,a04,
2125,a04,
1839,a04,
2127,a04,
1840,a04,
2405,a04,o.M.
2406,a04,
1738,a04,
2128,a04,
2129,a04,
1433,a04,
1845,a04,
1434,a04,
2407,a04,o.M.
1551,a04,
2408,a04,S
2132,a04,
2134,a04,
2409,a04,
1851,a04,
2410,a04,
2411,a04,
1853,a04,
2412,a04,
2413,a04,
1720,a04,
2415,a04,
1996,a04,
2416,a04,
1557,a04,
2139,a04,
2417,a04,o.M.
1567,a04,
2140,a04,
1709,a04,
1855,a04,
2418,a04,
2141,a04,
2419,a04,
1640,a04,
1580,a04,
2142,a04,
2420,a04,stv.M.
1374,a04,
2421,a04,
2422,a04,
2145,a04,
2423,a04,
1730,a04,
1734,a04,
2146,a04,
2424,a04,
2148,a04,
1441,a04,
1860,a04,
1368,a04,
2147,a04,
2149,a04,
1859,a04,
2425,a04,
1442,a04,
2426,a04,o.M.
2151,a04,
2427,a04,
2428,a04,
2152,a04,
1050,a04,
2429,a04,o.M.
2602,a04,
1344,a04,
1174,a04,
2430,a04,
2603,a04,
2431,a04,
2432,a04,
2154,a04,stv.M.
2433,a04,
1327,a04,
2156,a04,stv.M.
1329,a04,
2434,a04,
2435,a04,
1599,a04,
2436,a04,
2437,a04,
2438,a04,
1865,a04,o.M.
1451,a04,
1561,a04,
2159,a04,
2160,a04,
2161,a04,
2295,a04,
1453,a04,
1866,a04,
2439,a04,
1867,a04,
2440,a04,
1569,a04,
1869,a04,
2442,a04,
2443,a04,stv.M.
2445,a04,
2444,a04,
2446,a04,
2447,a04,
2162,a04,o.M.
1872,a04,stv.M.
2163,a04,
1752,a04,
2164,a04,
1631,a04,
1196,a04,
1241,a04,
2449,a04,
2166,a04,
2167,a04,
2450,a04,
1605,a04,
1243,a04,
2451,a04,
2452,a04,
2453,a04,
1621,a04,
1703,a04,
2454,a04,
2455,a04,
2290,a04,
1876,a04,
2456,a04,
2457,a04,
2173,a04,
2174,a04,
2459,a04,
2302,a04,o.M.
2460,a04,
2461,a04,
1458,a04,
1601,a04,
1347,a04,
2463,a04,
2462,a04,
2464,a04,
2465,a04,
779,a04,
2595,a04,
2466,a04,
2468,a04,
2469,a04,
1882,a04,
2178,a04,
2470,a04,
2471,a04,
1652,a04,
1463,a04,
2472,a04,
1883,a04,stv.M.
2473,a04,
1885,a04,stv.M.
1625,a04,
2184,a04,
2474,a04,
2181,a04,
2183,a04,
2475,a04,
1718,a04,
2476,a04,
2477,a04,
2186,a04,
2187,a04,
1888,a04,
1469,a04,
2188,a04,
1470,a04,
2478,a04,
2479,a04,
2480,a04,
2190,a04,
1291,a04,
1556,a04,
2192,a04,
1889,a04,
2194,a04,
1309,a04,
2481,a04,
2482,a04,
2483,a04,stv.M.
2195,a04,
2484,a04,
2196,a04,
2486,a04,
2485,a04,
2198,a04,o.M.
1077,a04,
2199,a04,
1622,a04,o.M.
1529,a04,
2487,a04,
2488,a04,
1895,a04,
1898,a04,
1899,a04,
1735,a04,
2489,a04,o.M.
2201,a04,
1896,a04,
2202,a04,O.
1475,a04,
2490,a04,
2203,a04,
2491,a04,o.M.
1900,a04,
2492,a04,
2493,a04,
2494,a04,
1085,a04,o.M.
1571,a04,
2495,a04,stv.M.
2496,a04,
2205,a04,
2206,a04,
2207,a04,
1991,a04,
2498,a04,
2210,a04,
2499,a04,
2211,a04,
2500,a04,
2213,a04,
2214,a04,stv.M.
1908,a04,
1909,a04,
2215,a04,
1912,a04,
788,a04,
1913,a04,
1914,a04,
2501,a04,
1915,a04,
429,a04,
2502,a04,o.M.
2503,a04,
2216,a04,
2504,a04,
2505,a04,
2506,a04,
2218,a04,
1916,a04,o.M.
2220,a04,
2507,a04,
1568,a04,
2221,a04,
1918,a04,
2508,a04,
2592,a04,
1484,a04,
1677,a04,
794,a04,
2509,a04,
1919,a04,
2510,a04,
2511,a04,
1920,a04,
2512,a04,
1307,a04,
1093,a04,
2597,a04,
2222,a04,stv.M.
2223,a04,
2513,a04,
2514,a04,
1713,a04,
1921,a04,
1923,a04,
2601,a04,
1314,a04,
2000,a04,
1924,a04,
2590,a04,
2516,a04,
2226,a04,
1270,a04,
2517,a04,o.M.
2518,a04,
2519,a04,
1488,a04,
2520,a04,
2521,a04,stv.M.
2522,a04,
1926,a04,
1927,a04,
2523,a04,stv.M.
1492,a04,
1928,a04,
2227,a04,
2524,a04,o.M.
1929,a04,
2525,a04,
2526,a04,
2230,a04,
1932,a04,
2527,a04,
2528,a04,
2231,a04,
2232,a04,
1097,a04,
2529,a04,
2234,a04,
1706,a04,
1602,a04,
2530,a04,o.M.
2531,a04,
2235,a04,
2532,a04,
2237,a04,
2238,a04,
2533,a04,
2534,a04,
2535,a04,
2241,a04,
1936,a04,
2536,a04,
1500,a04,
1704,a04,
1938,a04,
1501,a04,
2243,a04,
2538,a04,b.M.
1584,a04,o.M.
2539,a04,
2244,a04,
2540,a04,
2541,a04,
2542,a04,
2245,a04,
1333,a04,
2246,a04,
1502,a04,
1680,a04,
2543,a04,
1940,a04,
1210,a04,
2544,a04,
2250,a04,
2545,a04,
2251,a04,
1943,a04,
2252,a04,
1944,a04,
2253,a04,
2547,a04,
1945,a04,
1946,a04,
2548,a04,stv.M.
2255,a04,
1949,a04,
2549,a04,
1341,a04,
2550,a04,
1632,a04,
2551,a04,
2552,a04,
2553,a04,
2256,a04,
2257,a04,stv.M.
1597,a04,
2259,a04,
813,a04,
1536,a04,
2554,a04,
2555,a04,
2515,a04,
2262,a04,
1954,a04,
2263,a04,
2556,a04,
2264,a04,o.M.
2557,a04,
2265,a04,
1955,a04,
2266,a04,
1596,a04,o.M.
2267,a04,S
1271,a04,
1956,a04,
2558,a04,
1757,a04,
2269,a04,
1510,a04,
1957,a04,
2559,a04,
2560,a04,
2015,a04,
2561,a04,
2270,a04,
2562,a04,
2271,a04,
1958,a04,
1512,a04,
1960,a04,
2272,a04,
2286,a04,
1964,a04,stv.M.
1725,a04,
1570,a04,
2563,a04,
2594,a04,
2273,a04,o.M.
1723,a04,
2564,a04,
2565,a04,
1610,a04,
2566,a04,
2567,a04,
861402,a04,
2568,a04,stv.M.
2569,a04,
1756,a04,
1180,a04,
1968,a04,stv.M.
2276,a04,
2570,a04,o.M.
2571,a04,
2277,a04,
2293,a04,
1971,a04,
2572,a04,
2573,a04,
1690,a04,
2574,a04,
2575,a04,
2278,a04,
1973,a04,
2279,a04,
1974,a04,
1130,a04,
2280,a04,
2576,a04,
1975,a04,stv.M.
2281,a04,
2144,a04,
1135,a04,
1519,a04,
2577,a04,
2578,a04,
2283,a04,o.M.
2579,a04,
2580,a04,
2284,a04,
2581,a04,o.M.
2582,a04,
2583,a04,
2584,a04,
1980,a04,o.M.
1984,a04,
2585,a04,
2285,a04,stv.M.
1985,a04,
1990,a04,
2586,a04,
2587,a04,
2588,a04,
2314,a25,
2315,a25,stv.M.
2316,a25,
2317,a25,
2318,a25,
2319,a25,
2019,a25,
2320,a25,
2321,a25,
2322,a25,
1769,a25,
2020,a25,
2021,a25,
2022,a25,
1771,a25,
2323,a25,
1383,a25,
2324,a25,
1642,a25,
2325,a25,
1773,a25,
1653,a25,
2326,a25,
2327,a25,
2328,a25,stv.M.
2023,a25,O.
1774,a25,
1229,a25,
2329,a25,
1775,a25,
1776,a25,
2330,a25,
2331,a25,
2288,a25,
1385,a25,
2599,a25,
1297,a25,
973,a25,
2593,a25,
1607,a25,
2025,a25,
2332,a25,
2026,a25,
2029,a25,
2335,a25,
2333,a25,
2334,a25,
2030,a25,
2441,a25,
2336,a25,
2337,a25,
2338,a25,o.M.
2032,a25,o.M.
2033,a25,
1558,a25,
2036,a25,
1566,a25,
1656,a25,
2339,a25,
2037,a25,
2340,a25,
2341,a25,
2038,a25,
2342,a25,
2313,a25,
2343,a25,
1394,a25,
2039,a25,
2040,a25,
2344,a25,stv.M.
1648,a25,
2041,a25,
1785,a25,
1175,a25,
2043,a25,
2044,a25,
2045,a25,
1619,a25,
2345,a25,
2046,a25,
1659,a25,
2047,a25,
2346,a25,
1701,a25,
2347,a25,
2299,a25,
2048,a25,
2049,a25,
2589,a25,
2348,a25,
1661,a25,
2051,a25,
2053,a25,
2349,a25,
1787,a25,
2054,a25,
2055,a25,
2056,a25,
1264,a25,
2008,a25,
2057,a25,
2058,a25,
2059,a25,
2350,a25,
2305,a25,
1788,a25,
2060,a25,
1398,a25,
1917,a25,
993,a25,
2351,a25,
2352,a25,
1789,a25,
2353,a25,
2354,a25,
2355,a25,
2063,a25,
1791,a25,
1646,a25,
1288,a25,
2356,a25,
2064,a25,
1792,a25,
1793,a25,
2357,a25,
2358,a25,
2066,a25,
1794,a25,
1750,a25,
2359,a25,
2360,a25,
2361,a25,
2068,a25,
2362,a25,
2309,a25,
2363,a25,
2364,a25,
2365,a25,
2070,a25,
1406,a25,
2071,a25,
1797,a25,
2072,a25,
2073,a25,
1799,a25,
2366,a25,
2367,a25,
1800,a25,
1801,a25,
2075,a25,
1335,a25,
2076,a25,
2368,a25,
2369,a25,
2596,a25,
2077,a25,
1583,a25,
1806,a25,
1195,a25,
2079,a25,
1011,a25,o.M.
1665,a25,
2082,a25,
2081,a25,
2371,a25,
2370,a25,
1649,a25,
2372,a25,
2373,a25,
2375,a25,
1808,a25,
2084,a25,
2374,a25,
1630,a25,O.
1408,a25,
2376,a25,stv.M.
2086,a25,
1647,a25,
2377,a25,
1410,a25,
2378,a25,
2087,a25,
1994,a25,
2467,a25,o.M.
2379,a25,
1020,a25,
2380,a25,
1616,a25,
2091,a25,
2381,a25,
2382,a25,o.M.
2383,a25,
1155,a25,
763,a25,
1208,a25,
1269,a25,
2591,a25,
1412,a25,
2384,a25,
764,a25,
2093,a25,
1813,a25,stv.M.
2385,a25,
1815,a25,
2386,a25,
1176,a25,
167,a25,
1816,a25,
